Local time,Open,High,Low,Close,Volume
09.03.2022 00:00:00.000 GMT+0200,1.31003,1.31896,1.30878,1.31798,120950.21109999999
10.03.2022 00:00:00.000 GMT+0200,1.31798,1.31945,1.30810,1.30836,143628.99970000001
11.03.2022 00:00:00.000 GMT+0200,1.30839,1.31246,1.30271,1.30343,140810.23340000003
13.03.2022 23:00:00.000 GMT+0200,1.30363,1.30790,1.30005,1.30010,109285.90679999998
14.03.2022 23:00:00.000 GMT+0200,1.30010,1.30883,1.30000,1.30403,122112.06130000002
15.03.2022 23:00:00.000 GMT+0200,1.30406,1.31564,1.30351,1.31466,136131.4454
16.03.2022 23:00:00.000 GMT+0200,1.31470,1.32106,1.30874,1.31472,118802.60530000001
17.03.2022 23:00:00.000 GMT+0200,1.31472,1.31967,1.31105,1.31758,97616.2899
20.03.2022 23:00:00.000 GMT+0200,1.31677,1.32100,1.31265,1.31653,95793.35010000001
21.03.2022 23:00:00.000 GMT+0200,1.31638,1.32735,1.31198,1.32601,124729.7634
22.03.2022 23:00:00.000 GMT+0200,1.32595,1.32984,1.31749,1.32027,95844.90050000002
23.03.2022 23:00:00.000 GMT+0200,1.32017,1.32139,1.31567,1.31855,110241.77059999999
24.03.2022 23:00:00.000 GMT+0200,1.31856,1.32246,1.31590,1.31787,117554.11530000003
27.03.2022 23:00:00.000 GMT+0200,1.31798,1.31866,1.30665,1.30895,117575.27680000002
28.03.2022 23:00:00.000 GMT+0200,1.30894,1.31592,1.30506,1.30886,172055.6596
29.03.2022 23:00:00.000 GMT+0200,1.30886,1.31823,1.30847,1.31303,129011.24149999999
30.03.2022 23:00:00.000 GMT+0200,1.31304,1.31754,1.31060,1.31338,145664.55550000002
31.03.2022 23:00:00.000 GMT+0200,1.31329,1.31514,1.30862,1.31112,124579.4176000001
03.04.2022 23:00:00.000 GMT+0200,1.30894,1.31367,1.30893,1.31123,100612.41800000022
04.04.2022 23:00:00.000 GMT+0200,1.31124,1.31666,1.30665,1.30709,107812.21000000008
05.04.2022 23:00:00.000 GMT+0200,1.30709,1.31078,1.30452,1.30666,128152.21099999982
06.04.2022 23:00:00.000 GMT+0200,1.30679,1.31063,1.30516,1.30741,101938.2249999998
07.04.2022 23:00:00.000 GMT+0200,1.30724,1.30857,1.29816,1.30305,86692.51
10.04.2022 23:00:00.000 GMT+0200,1.30230,1.30566,1.29885,1.30290,100307.05520000003
11.04.2022 23:00:00.000 GMT+0200,1.30281,1.30535,1.29937,1.29995,120473.43
12.04.2022 23:00:00.000 GMT+0200,1.29996,1.31169,1.29728,1.31167,96038.2000000001
13.04.2022 23:00:00.000 GMT+0200,1.31155,1.31471,1.30332,1.30710,113528.34499999988
14.04.2022 23:00:00.000 GMT+0200,1.30709,1.30791,1.30435,1.30538,238376.73119999986
17.04.2022 23:00:00.000 GMT+0200,1.30439,1.30641,1.30045,1.30130,74310.4446000001
18.04.2022 23:00:00.000 GMT+0200,1.30051,1.30405,1.29804,1.29954,96145.91999999997
19.04.2022 23:00:00.000 GMT+0200,1.29955,1.30702,1.29890,1.30669,96261.74999999983
20.04.2022 23:00:00.000 GMT+0200,1.30665,1.30899,1.30221,1.30294,116750.20920000006
21.04.2022 23:00:00.000 GMT+0200,1.30281,1.30349,1.28225,1.28343,111271.62
24.04.2022 23:00:00.000 GMT+0200,1.28304,1.28401,1.26971,1.27294,5230.440679467457
